home_elo,away_elo,elo_diff,tournament,neutral,is_world_cup,match_result,date,year
1647.0,2068.0,-421.0,FIFA World Cup qualification,False,True,away_win,2000-06-04,2000
1648.0,1707.0,-59.0,King Hassan II Tournament,True,False,away_win,2000-06-06,2000
1743.0,1705.0,38.0,USA Cup,False,False,draw,2000-06-06,2000
1573.0,2064.0,-491.0,King Hassan II Tournament,False,False,away_win,2000-06-06,2000
1431.0,1521.0,-90.0,Friendly,False,False,draw,2000-06-06,2000
1692.0,1251.0,441.0,Friendly,False,False,home_win,2000-06-06,2000
2084.0,1096.0,988.0,Friendly,False,False,home_win,2000-06-07,2000
1726.0,1616.0,110.0,Friendly,False,False,draw,2000-06-07,2000
1723.0,1561.0,162.0,Friendly,True,False,home_win,2000-06-07,2000
1255.0,1988.0,-733.0,Friendly,False,False,away_win,2000-06-07,2000
1879.0,1679.0,200.0,USA Cup,True,False,home_win,2000-06-07,2000
1795.0,1843.0,-48.0,Friendly,False,False,draw,2000-06-09,2000
1616.0,1723.0,-107.0,Friendly,True,False,away_win,2000-06-09,2000
1726.0,1561.0,165.0,Friendly,False,False,home_win,2000-06-09,2000
1268.0,1360.0,-92.0,Friendly,False,False,home_win,2000-06-10,2000
1501.0,1483.0,18.0,Friendly,False,False,away_win,2000-06-10,2000
1767.0,1830.0,-63.0,UEFA Euro,False,False,home_win,2000-06-10,2000
1250.0,1636.0,-386.0,Friendly,False,False,home_win,2000-06-11,2000
1621.0,1431.0,190.0,Friendly,False,False,home_win,2000-06-11,2000
1163.0,1527.0,-364.0,FIFA World Cup qualification,False,True,away_win,2000-06-11,2000
1705.0,1679.0,26.0,USA Cup,True,False,home_win,2000-06-11,2000
1164.0,1521.0,-357.0,COSAFA Cup,False,False,draw,2000-06-11,2000
1707.0,1675.0,32.0,Kirin Cup,False,False,draw,2000-06-11,2000
2064.0,1968.0,96.0,UEFA Euro,True,False,home_win,2000-06-11,2000
1926.0,1900.0,26.0,UEFA Euro,False,False,home_win,2000-06-11,2000
1743.0,1879.0,-136.0,USA Cup,False,False,home_win,2000-06-11,2000
1675.0,1503.0,172.0,FIFA World Cup qualification,False,True,draw,2000-06-11,2000
1719.0,1991.0,-272.0,UEFA Euro,True,False,away_win,2000-06-11,2000
1795.0,1843.0,-48.0,Friendly,False,False,draw,2000-06-12,2000
2084.0,1865.0,219.0,UEFA Euro,True,False,draw,2000-06-12,2000
1252.0,991.0,261.0,Friendly,False,False,home_win,2000-06-12,2000
1786.0,1872.0,-86.0,UEFA Euro,True,False,home_win,2000-06-12,2000
1988.0,1817.0,171.0,UEFA Euro,True,False,away_win,2000-06-13,2000
1767.0,1991.0,-224.0,UEFA Euro,False,False,away_win,2000-06-14,2000
1705.0,1675.0,30.0,Kirin Cup,True,False,away_win,2000-06-14,2000
1394.0,1324.0,70.0,Friendly,False,False,away_win,2000-06-14,2000
1795.0,1843.0,-48.0,Friendly,False,False,home_win,2000-06-15,2000
1252.0,991.0,261.0,Friendly,False,False,home_win,2000-06-15,2000
1830.0,1719.0,111.0,UEFA Euro,True,False,draw,2000-06-15,2000
1602.0,1431.0,171.0,FIFA World Cup qualification,False,True,draw,2000-06-16,2000
1900.0,2064.0,-164.0,UEFA Euro,True,False,away_win,2000-06-16,2000
1926.0,1968.0,-42.0,UEFA Euro,False,False,home_win,2000-06-16,2000
1508.0,1681.0,-173.0,FIFA World Cup qualification,False,True,home_win,2000-06-17,2000
1872.0,2084.0,-212.0,UEFA Euro,True,False,home_win,2000-06-17,2000
1434.0,1652.0,-218.0,FIFA World Cup qualification,False,True,away_win,2000-06-17,2000
1616.0,1580.0,36.0,Friendly,False,False,home_win,2000-06-17,2000
1865.0,1786.0,79.0,UEFA Euro,True,False,away_win,2000-06-17,2000
1325.0,1573.0,-248.0,FIFA World Cup qualification,False,True,draw,2000-06-17,2000
1692.0,1526.0,166.0,FIFA World Cup qualification,False,True,home_win,2000-06-17,2000
1251.0,1324.0,-73.0,FIFA World Cup qualification,False,True,draw,2000-06-17,2000
1707.0,1705.0,2.0,Kirin Cup,False,False,home_win,2000-06-18,2000
1502.0,1521.0,-19.0,FIFA World Cup qualification,False,True,home_win,2000-06-18,2000
1527.0,1163.0,364.0,FIFA World Cup qualification,False,True,home_win,2000-06-18,2000
1591.0,1621.0,-30.0,FIFA World Cup qualification,False,True,draw,2000-06-18,2000
1600.0,1988.0,-388.0,UEFA Euro,True,False,away_win,2000-06-18,2000
1679.0,1213.0,466.0,COSAFA Cup,False,False,home_win,2000-06-18,2000
1363.0,1264.0,99.0,FIFA World Cup qualification,False,True,home_win,2000-06-18,2000
1598.0,1663.0,-65.0,FIFA World Cup qualification,False,True,away_win,2000-06-18,2000
1991.0,1830.0,161.0,UEFA Euro,True,False,home_win,2000-06-19,2000
1467.0,1554.0,-87.0,Oceania Nations Cup,False,False,away_win,2000-06-19,2000
1767.0,1719.0,48.0,UEFA Euro,False,False,away_win,2000-06-19,2000
1786.0,2084.0,-298.0,UEFA Euro,True,False,home_win,2000-06-20,2000
1872.0,1865.0,7.0,UEFA Euro,True,False,away_win,2000-06-20,2000
1508.0,1251.0,257.0,Friendly,False,False,draw,2000-06-20,2000
1968.0,1900.0,68.0,UEFA Euro,True,False,away_win,2000-06-21,2000
1926.0,2064.0,-138.0,UEFA Euro,False,False,home_win,2000-06-21,2000
1554.0,991.0,563.0,Oceania Nations Cup,True,False,home_win,2000-06-21,2000
1843.0,1684.0,159.0,Friendly,False,False,home_win,2000-06-21,2000
1600.0,1817.0,-217.0,UEFA Euro,True,False,draw,2000-06-21,2000
1467.0,991.0,476.0,Oceania Nations Cup,False,False,away_win,2000-06-22,2000
1492.0,1512.0,-20.0,Friendly,False,False,away_win,2000-06-23,2000
1253.0,1795.0,-542.0,Oceania Nations Cup,True,False,away_win,2000-06-23,2000
1991.0,1865.0,126.0,UEFA Euro,True,False,home_win,2000-06-24,2000
1508.0,1251.0,257.0,Friendly,False,False,home_win,2000-06-24,2000
1719.0,1786.0,-67.0,UEFA Euro,True,False,away_win,2000-06-24,2000
1372.0,1090.0,282.0,Friendly,False,False,home_win,2000-06-24,2000
1698.0,1384.0,314.0,Friendly,False,False,home_win,2000-06-25,2000
1795.0,991.0,804.0,Oceania Nations Cup,True,False,home_win,2000-06-25,2000
1988.0,2064.0,-76.0,UEFA Euro,True,False,away_win,2000-06-25,2000
1492.0,1512.0,-20.0,Friendly,False,False,away_win,2000-06-25,2000
1554.0,1253.0,301.0,Oceania Nations Cup,True,False,home_win,2000-06-25,2000
1406.0,1635.0,-229.0,Friendly,False,False,home_win,2000-06-25,2000
2064.0,1786.0,278.0,UEFA Euro,True,False,home_win,2000-06-28,2000
2068.0,1730.0,338.0,FIFA World Cup qualification,False,True,draw,2000-06-28,2000
1795.0,1554.0,241.0,Oceania Nations Cup,True,False,home_win,2000-06-28,2000
1398.0,1705.0,-307.0,FIFA World Cup qualification,False,True,home_win,2000-06-28,2000
991.0,1253.0,-262.0,Oceania Nations Cup,True,False,away_win,2000-06-28,2000
1621.0,1602.0,19.0,Friendly,False,False,draw,2000-06-28,2000
1360.0,1595.0,-235.0,Friendly,False,False,draw,2000-06-29,2000
1744.0,1843.0,-99.0,FIFA World Cup qualification,False,True,home_win,2000-06-29,2000
1839.0,1807.0,32.0,FIFA World Cup qualification,False,True,away_win,2000-06-29,2000
1698.0,1647.0,51.0,FIFA World Cup qualification,False,True,home_win,2000-06-29,2000
1926.0,1991.0,-65.0,UEFA Euro,False,False,draw,2000-06-29,2000
1273.0,1598.0,-325.0,African Cup of Nations qualification,False,False,home_win,2000-06-30,2000
989.0,1495.0,-506.0,African Cup of Nations qualification,False,False,away_win,2000-07-01,2000
1243.0,1251.0,-8.0,African Cup of Nations qualification,False,False,away_win,2000-07-01,2000
1031.0,1508.0,-477.0,African Cup of Nations qualification,False,False,home_win,2000-07-01,2000
1684.0,1384.0,300.0,Friendly,False,False,home_win,2000-07-01,2000
1445.0,1879.0,-434.0,Friendly,True,False,away_win,2000-07-01,2000
1330.0,1319.0,11.0,African Cup of Nations qualification,False,False,draw,2000-07-01,2000
1080.0,1492.0,-412.0,African Cup of Nations qualification,False,False,draw,2000-07-01,2000
1372.0,1251.0,121.0,African Cup of Nations qualification,False,False,home_win,2000-07-01,2000
1648.0,1503.0,145.0,Friendly,False,False,draw,2000-07-02,2000
1065.0,1502.0,-437.0,African Cup of Nations qualification,False,False,away_win,2000-07-02,2000
2064.0,1991.0,73.0,UEFA Euro,True,False,home_win,2000-07-02,2000
1136.0,1325.0,-189.0,African Cup of Nations qualification,False,False,home_win,2000-07-02,2000
1250.0,1681.0,-431.0,African Cup of Nations qualification,False,False,draw,2000-07-02,2000
1438.0,1521.0,-83.0,African Cup of Nations qualification,False,False,home_win,2000-07-02,2000
1213.0,1394.0,-181.0,African Cup of Nations qualification,False,False,home_win,2000-07-02,2000
1164.0,1404.0,-240.0,African Cup of Nations qualification,False,False,home_win,2000-07-02,2000
1307.0,1591.0,-284.0,African Cup of Nations qualification,False,False,away_win,2000-07-02,2000
1268.0,1595.0,-327.0,Friendly,False,False,home_win,2000-07-02,2000
1090.0,1512.0,-422.0,African Cup of Nations qualification,False,False,home_win,2000-07-02,2000
1527.0,1434.0,93.0,Friendly,True,False,home_win,2000-07-03,2000
1090.0,1372.0,-282.0,Friendly,False,False,home_win,2000-07-04,2000
1595.0,1503.0,92.0,Friendly,False,False,home_win,2000-07-04,2000
1648.0,1360.0,288.0,Friendly,False,False,home_win,2000-07-05,2000
1879.0,1398.0,481.0,Friendly,False,False,home_win,2000-07-05,2000
1253.0,1502.0,-249.0,Friendly,False,False,draw,2000-07-06,2000
1251.0,1325.0,-74.0,Friendly,False,False,away_win,2000-07-06,2000
1445.0,1527.0,-82.0,Friendly,True,False,away_win,2000-07-07,2000
1621.0,1508.0,113.0,FIFA World Cup qualification,False,True,home_win,2000-07-08,2000
1521.0,1517.0,4.0,FIFA World Cup qualification,False,True,home_win,2000-07-08,2000
1595.0,1648.0,-53.0,Friendly,False,False,away_win,2000-07-08,2000
1663.0,1502.0,161.0,FIFA World Cup qualification,False,True,home_win,2000-07-09,2000
1681.0,1512.0,169.0,FIFA World Cup qualification,False,True,home_win,2000-07-09,2000
1580.0,1526.0,54.0,FIFA World Cup qualification,False,True,home_win,2000-07-09,2000
1264.0,1692.0,-428.0,FIFA World Cup qualification,False,True,home_win,2000-07-09,2000
1573.0,1602.0,-29.0,FIFA World Cup qualification,False,True,home_win,2000-07-09,2000
1431.0,1616.0,-185.0,FIFA World Cup qualification,False,True,draw,2000-07-09,2000
1495.0,1679.0,-184.0,FIFA World Cup qualification,False,True,away_win,2000-07-09,2000
1598.0,1273.0,325.0,African Cup of Nations qualification,False,False,home_win,2000-07-14,2000
1492.0,1080.0,412.0,African Cup of Nations qualification,False,False,home_win,2000-07-15,2000
1394.0,1213.0,181.0,African Cup of Nations qualification,False,False,home_win,2000-07-15,2000
1251.0,1372.0,-121.0,African Cup of Nations qualification,False,False,away_win,2000-07-15,2000
1325.0,1136.0,189.0,African Cup of Nations qualification,False,False,home_win,2000-07-15,2000
1521.0,1438.0,83.0,African Cup of Nations qualification,False,False,home_win,2000-07-15,2000
1508.0,1031.0,477.0,African Cup of Nations qualification,False,False,home_win,2000-07-15,2000
1681.0,1250.0,431.0,African Cup of Nations qualification,False,False,home_win,2000-07-16,2000
1268.0,1648.0,-380.0,FIFA World Cup qualification,False,True,away_win,2000-07-16,2000
1502.0,1065.0,437.0,African Cup of Nations qualification,False,False,home_win,2000-07-16,2000
1360.0,1684.0,-324.0,FIFA World Cup qualification,False,True,home_win,2000-07-16,2000
1675.0,1595.0,80.0,FIFA World Cup qualification,False,True,away_win,2000-07-16,2000
1512.0,1090.0,422.0,African Cup of Nations qualification,False,False,home_win,2000-07-16,2000
1445.0,1652.0,-207.0,FIFA World Cup qualification,False,True,away_win,2000-07-16,2000
1527.0,1743.0,-216.0,FIFA World Cup qualification,False,True,draw,2000-07-16,2000
1591.0,1307.0,284.0,African Cup of Nations qualification,False,False,home_win,2000-07-16,2000
1251.0,1243.0,8.0,African Cup of Nations qualification,False,False,home_win,2000-07-16,2000
1404.0,1164.0,240.0,African Cup of Nations qualification,False,False,home_win,2000-07-16,2000
1495.0,989.0,506.0,African Cup of Nations qualification,False,False,home_win,2000-07-16,2000
1384.0,1879.0,-495.0,FIFA World Cup qualification,False,True,away_win,2000-07-16,2000
1319.0,1330.0,-11.0,African Cup of Nations qualification,False,False,home_win,2000-07-16,2000
1843.0,2068.0,-225.0,FIFA World Cup qualification,False,True,home_win,2000-07-18,2000
1730.0,1398.0,332.0,FIFA World Cup qualification,False,True,home_win,2000-07-18,2000
1647.0,1839.0,-192.0,FIFA World Cup qualification,False,True,away_win,2000-07-19,2000
1807.0,1698.0,109.0,FIFA World Cup qualification,False,True,home_win,2000-07-19,2000
1705.0,1744.0,-39.0,FIFA World Cup qualification,False,True,home_win,2000-07-19,2000
1527.0,1360.0,167.0,FIFA World Cup qualification,False,True,home_win,2000-07-22,2000
1445.0,1268.0,177.0,FIFA World Cup qualification,False,True,home_win,2000-07-23,2000
1684.0,1743.0,-59.0,FIFA World Cup qualification,False,True,home_win,2000-07-23,2000
1648.0,1652.0,-4.0,FIFA World Cup qualification,False,True,home_win,2000-07-23,2000
1164.0,1502.0,-338.0,COSAFA Cup,False,False,home_win,2000-07-23,2000
1384.0,1675.0,-291.0,FIFA World Cup qualification,False,True,draw,2000-07-23,2000
1595.0,1879.0,-284.0,FIFA World Cup qualification,False,True,home_win,2000-07-23,2000
1698.0,1839.0,-141.0,FIFA World Cup qualification,False,True,draw,2000-07-25,2000
1398.0,1744.0,-346.0,FIFA World Cup qualification,False,True,away_win,2000-07-25,2000
1730.0,1647.0,83.0,FIFA World Cup qualification,False,True,draw,2000-07-26,2000
2068.0,1807.0,261.0,FIFA World Cup qualification,False,True,home_win,2000-07-26,2000
1817.0,1393.0,424.0,Friendly,False,False,home_win,2000-07-26,2000
1393.0,1561.0,-168.0,Friendly,True,False,away_win,2000-07-27,2000
1705.0,1843.0,-138.0,FIFA World Cup qualification,False,True,draw,2000-07-27,2000
1563.0,1233.0,330.0,Friendly,False,False,home_win,2000-07-27,2000
1565.0,1723.0,-158.0,Friendly,False,False,away_win,2000-07-28,2000
1063.0,1111.0,-48.0,Friendly,True,False,away_win,2000-07-29,2000
1679.0,1495.0,184.0,COSAFA Cup,False,False,away_win,2000-07-29,2000
1445.0,1434.0,11.0,Friendly,True,False,away_win,2000-08-05,2000
1406.0,1252.0,154.0,Friendly,False,False,home_win,2000-08-05,2000
1099.0,1595.0,-496.0,Friendly,False,False,draw,2000-08-06,2000
1229.0,1143.0,86.0,Friendly,False,False,home_win,2000-08-06,2000
1406.0,1252.0,154.0,Friendly,False,False,away_win,2000-08-08,2000
1229.0,1143.0,86.0,Friendly,False,False,away_win,2000-08-09,2000
1531.0,1298.0,233.0,Friendly,False,False,home_win,2000-08-09,2000
1684.0,1398.0,286.0,Friendly,False,False,away_win,2000-08-10,2000
1298.0,1481.0,-183.0,Friendly,True,False,away_win,2000-08-11,2000
1384.0,1698.0,-314.0,Friendly,False,False,draw,2000-08-11,2000
1164.0,1495.0,-331.0,COSAFA Cup,False,False,away_win,2000-08-13,2000
1229.0,1554.0,-325.0,Merdeka Tournament,False,False,draw,2000-08-13,2000
1531.0,1481.0,50.0,Friendly,False,False,home_win,2000-08-13,2000
1417.0,1506.0,-89.0,Friendly,False,False,draw,2000-08-15,2000
1744.0,2068.0,-324.0,FIFA World Cup qualification,False,True,home_win,2000-08-15,2000
1839.0,1730.0,109.0,FIFA World Cup qualification,False,True,home_win,2000-08-15,2000
1684.0,1527.0,157.0,FIFA World Cup qualification,False,True,home_win,2000-08-15,2000
1229.0,1252.0,-23.0,Merdeka Tournament,False,False,home_win,2000-08-15,2000
1879.0,1675.0,204.0,FIFA World Cup qualification,False,True,home_win,2000-08-15,2000
1817.0,1767.0,50.0,Friendly,False,False,away_win,2000-08-16,2000
1900.0,1600.0,300.0,Friendly,False,False,away_win,2000-08-16,2000
1652.0,1268.0,384.0,FIFA World Cup qualification,False,True,home_win,2000-08-16,2000
1807.0,1843.0,-36.0,FIFA World Cup qualification,False,True,draw,2000-08-16,2000
1698.0,1705.0,-7.0,FIFA World Cup qualification,False,True,home_win,2000-08-16,2000
1563.0,1830.0,-267.0,Nordic Championship,False,False,home_win,2000-08-16,2000
1183.0,1968.0,-785.0,Nordic Championship,False,False,away_win,2000-08-16,2000
1726.0,1636.0,90.0,Friendly,False,False,home_win,2000-08-16,2000
2084.0,1988.0,96.0,Friendly,False,False,home_win,2000-08-16,2000
1615.0,1690.0,-75.0,Friendly,False,False,draw,2000-08-16,2000
1574.0,1719.0,-145.0,Friendly,False,False,home_win,2000-08-16,2000
1476.0,1817.0,-341.0,Nordic Championship,False,False,home_win,2000-08-16,2000
1714.0,1705.0,9.0,Friendly,False,False,draw,2000-08-16,2000
1865.0,1705.0,160.0,Friendly,False,False,draw,2000-08-16,2000
1647.0,1398.0,249.0,FIFA World Cup qualification,False,True,home_win,2000-08-16,2000
1786.0,1454.0,332.0,Friendly,False,False,home_win,2000-08-16,2000
1707.0,1609.0,98.0,Friendly,False,False,home_win,2000-08-16,2000
1429.0,1441.0,-12.0,Friendly,False,False,away_win,2000-08-16,2000
1675.0,1905.0,-230.0,Friendly,False,False,draw,2000-08-16,2000
1648.0,1445.0,203.0,FIFA World Cup qualification,False,True,home_win,2000-08-16,2000
1595.0,1384.0,211.0,FIFA World Cup qualification,False,True,home_win,2000-08-16,2000
1743.0,1360.0,383.0,FIFA World Cup qualification,False,True,home_win,2000-08-16,2000
1925.0,1614.0,311.0,Friendly,False,False,home_win,2000-08-16,2000
1554.0,1252.0,302.0,Merdeka Tournament,True,False,home_win,2000-08-17,2000
1229.0,1554.0,-325.0,Merdeka Tournament,False,False,away_win,2000-08-19,2000
1434.0,1652.0,-218.0,Friendly,True,False,away_win,2000-08-20,2000
1526.0,1517.0,9.0,African Cup of Nations qualification,False,False,home_win,2000-08-20,2000
1616.0,1358.0,258.0,Friendly,False,False,home_win,2000-08-25,2000
1246.0,946.0,300.0,Friendly,False,False,draw,2000-08-25,2000
1134.0,1648.0,-514.0,Friendly,False,False,away_win,2000-08-27,2000
1495.0,1164.0,331.0,COSAFA Cup,False,False,home_win,2000-08-27,2000
1294.0,1143.0,151.0,Friendly,False,False,home_win,2000-08-28,2000
1648.0,1020.0,628.0,Friendly,True,False,home_win,2000-08-28,2000
1143.0,1648.0,-505.0,Friendly,True,False,away_win,2000-08-30,2000
1294.0,1020.0,274.0,Friendly,False,False,home_win,2000-08-30,2000
1690.0,1726.0,-36.0,Friendly,False,False,home_win,2000-09-01,2000
1294.0,1648.0,-354.0,Friendly,False,False,draw,2000-09-01,2000
1393.0,1830.0,-437.0,FIFA World Cup qualification,False,True,away_win,2000-09-02,2000
1441.0,1615.0,-174.0,FIFA World Cup qualification,False,True,home_win,2000-09-02,2000
1767.0,1905.0,-138.0,FIFA World Cup qualification,False,True,draw,2000-09-02,2000
1574.0,1988.0,-414.0,FIFA World Cup qualification,False,True,away_win,2000-09-02,2000
1565.0,1501.0,64.0,Friendly,False,False,home_win,2000-09-02,2000
1744.0,1839.0,-95.0,FIFA World Cup qualification,False,True,away_win,2000-09-02,2000
2064.0,1872.0,192.0,Friendly,False,False,draw,2000-09-02,2000
1616.0,1591.0,25.0,African Cup of Nations qualification,False,False,home_win,2000-09-02,2000
1476.0,1417.0,59.0,FIFA World Cup qualification,False,True,home_win,2000-09-02,2000
1817.0,1900.0,-83.0,FIFA World Cup qualification,False,True,away_win,2000-09-02,2000
1817.0,1293.0,524.0,FIFA World Cup qualification,False,True,draw,2000-09-02,2000
1376.0,1573.0,-197.0,African Cup of Nations qualification,False,False,home_win,2000-09-02,2000
1505.0,1418.0,87.0,African Cup of Nations qualification,False,False,away_win,2000-09-02,2000
1563.0,1968.0,-405.0,FIFA World Cup qualification,False,True,away_win,2000-09-02,2000
1648.0,1526.0,122.0,Friendly,True,False,home_win,2000-09-02,2000
1926.0,1705.0,221.0,FIFA World Cup qualification,False,True,draw,2000-09-02,2000
1692.0,1346.0,346.0,African Cup of Nations qualification,False,False,home_win,2000-09-02,2000
1636.0,1233.0,403.0,FIFA World Cup qualification,False,True,home_win,2000-09-02,2000
2084.0,1705.0,379.0,FIFA World Cup qualification,False,True,home_win,2000-09-02,2000
1843.0,1398.0,445.0,FIFA World Cup qualification,False,True,home_win,2000-09-02,2000
1652.0,1445.0,207.0,FIFA World Cup qualification,False,True,home_win,2000-09-02,2000
1679.0,1705.0,-26.0,FIFA World Cup qualification,False,True,away_win,2000-09-02,2000
1714.0,1925.0,-211.0,FIFA World Cup qualification,False,True,away_win,2000-09-02,2000
1614.0,1096.0,518.0,FIFA World Cup qualification,False,True,home_win,2000-09-03,2000
1429.0,1810.0,-381.0,FIFA World Cup qualification,False,True,away_win,2000-09-03,2000
1602.0,1324.0,278.0,African Cup of Nations qualification,False,False,draw,2000-09-03,2000
2068.0,1705.0,363.0,FIFA World Cup qualification,False,True,home_win,2000-09-03,2000
1418.0,1502.0,-84.0,African Cup of Nations qualification,False,False,draw,2000-09-03,2000
1684.0,1360.0,324.0,FIFA World Cup qualification,False,True,home_win,2000-09-03,2000
1512.0,1679.0,-167.0,African Cup of Nations qualification,False,False,away_win,2000-09-03,2000
1250.0,1786.0,-536.0,FIFA World Cup qualification,False,True,away_win,2000-09-03,2000
1183.0,1600.0,-417.0,FIFA World Cup qualification,False,True,draw,2000-09-03,2000
1294.0,1648.0,-354.0,Friendly,False,False,home_win,2000-09-03,2000
1565.0,1648.0,-83.0,Friendly,False,False,home_win,2000-09-03,2000
1648.0,1268.0,380.0,FIFA World Cup qualification,False,True,home_win,2000-09-03,2000
1615.0,1991.0,-376.0,FIFA World Cup qualification,False,True,draw,2000-09-03,2000
1358.0,1621.0,-263.0,African Cup of Nations qualification,False,False,draw,2000-09-03,2000
1675.0,1561.0,114.0,FIFA World Cup qualification,False,True,home_win,2000-09-03,2000
1743.0,1527.0,216.0,FIFA World Cup qualification,False,True,home_win,2000-09-03,2000
1879.0,1384.0,495.0,FIFA World Cup qualification,False,True,home_win,2000-09-03,2000
1647.0,1807.0,-160.0,FIFA World Cup qualification,False,True,away_win,2000-09-03,2000
1865.0,1454.0,411.0,FIFA World Cup qualification,False,True,home_win,2000-09-03,2000
1412.0,1251.0,161.0,African Cup of Nations qualification,False,False,home_win,2000-09-03,2000
1501.0,1526.0,-25.0,Friendly,True,False,home_win,2000-09-03,2000
1595.0,1675.0,-80.0,FIFA World Cup qualification,False,True,home_win,2000-09-03,2000
1730.0,1698.0,32.0,FIFA World Cup qualification,False,True,home_win,2000-09-03,2000
1164.0,1580.0,-416.0,African Cup of Nations qualification,False,False,draw,2000-09-03,2000
1495.0,1681.0,-186.0,African Cup of Nations qualification,False,False,home_win,2000-09-03,2000
1517.0,1526.0,-9.0,African Cup of Nations qualification,False,False,home_win,2000-09-03,2000
1406.0,1609.0,-203.0,Friendly,False,False,away_win,2000-09-07,2000
1406.0,1609.0,-203.0,Friendly,False,False,draw,2000-09-10,2000
1598.0,1344.0,254.0,African Cup of Nations qualification,False,False,home_win,2000-09-10,2000
1879.0,1698.0,181.0,Friendly,True,False,home_win,2000-09-20,2000
1483.0,1635.0,-152.0,Friendly,False,False,draw,2000-09-24,2000
1631.0,1531.0,100.0,Friendly,False,False,home_win,2000-09-24,2000
1431.0,1517.0,-86.0,African Cup of Nations qualification,False,False,draw,2000-09-24,2000
1134.0,1243.0,-109.0,Friendly,False,False,away_win,2000-09-24,2000
1631.0,1531.0,100.0,Friendly,False,False,home_win,2000-09-26,2000
1483.0,1726.0,-243.0,Friendly,False,False,away_win,2000-09-27,2000
1879.0,1705.0,174.0,Friendly,True,False,home_win,2000-09-27,2000
1631.0,1609.0,22.0,Friendly,False,False,home_win,2000-09-28,2000
1358.0,1418.0,-60.0,Friendly,False,False,home_win,2000-09-30,2000
1635.0,1501.0,134.0,Friendly,False,False,home_win,2000-09-30,2000
1358.0,1164.0,194.0,Friendly,False,False,draw,2000-10-01,2000
1481.0,1631.0,-150.0,Friendly,False,False,home_win,2000-10-02,2000
1483.0,1616.0,-133.0,Friendly,False,False,away_win,2000-10-02,2000
1358.0,1418.0,-60.0,Friendly,False,False,away_win,2000-10-03,2000
1795.0,1635.0,160.0,United Arab Emirates Friendship Tournament,True,False,home_win,2000-10-04,2000
2064.0,1663.0,401.0,Friendly,False,False,draw,2000-10-04,2000
1609.0,1723.0,-114.0,United Arab Emirates Friendship Tournament,False,False,draw,2000-10-04,2000
1565.0,1631.0,-66.0,Friendly,True,False,away_win,2000-10-05,2000
1561.0,1393.0,168.0,FIFA World Cup qualification,False,True,home_win,2000-10-06,2000
1483.0,1501.0,-18.0,Friendly,False,False,draw,2000-10-06,2000
1293.0,1679.0,-386.0,FIFA World Cup qualification,False,True,away_win,2000-10-07,2000
1454.0,1636.0,-182.0,FIFA World Cup qualification,False,True,away_win,2000-10-07,2000
1817.0,1233.0,584.0,FIFA World Cup qualification,False,True,home_win,2000-10-07,2000
1324.0,1418.0,-94.0,African Cup of Nations qualification,False,False,home_win,2000-10-07,2000
1506.0,1926.0,-420.0,FIFA World Cup qualification,False,True,away_win,2000-10-07,2000
1429.0,1767.0,-338.0,FIFA World Cup qualification,False,True,away_win,2000-10-07,2000
1872.0,2084.0,-212.0,FIFA World Cup qualification,False,True,away_win,2000-10-07,2000
1705.0,1476.0,229.0,FIFA World Cup qualification,False,True,home_win,2000-10-07,2000
1991.0,1865.0,126.0,FIFA World Cup qualification,False,True,home_win,2000-10-07,2000
1481.0,1565.0,-84.0,Friendly,False,False,draw,2000-10-07,2000
1795.0,1723.0,72.0,United Arab Emirates Friendship Tournament,True,False,away_win,2000-10-07,2000
1900.0,1563.0,337.0,FIFA World Cup qualification,False,True,home_win,2000-10-07,2000
1839.0,1843.0,-4.0,FIFA World Cup qualification,False,True,away_win,2000-10-07,2000
1096.0,1690.0,-594.0,FIFA World Cup qualification,False,True,away_win,2000-10-07,2000
1679.0,2064.0,-385.0,Friendly,False,False,draw,2000-10-07,2000
1705.0,1441.0,264.0,FIFA World Cup qualification,False,True,home_win,2000-10-07,2000
1636.0,1968.0,-332.0,FIFA World Cup qualification,False,True,draw,2000-10-07,2000
1255.0,1600.0,-345.0,FIFA World Cup qualification,False,True,away_win,2000-10-07,2000
1786.0,1705.0,81.0,FIFA World Cup qualification,False,True,draw,2000-10-07,2000
986.0,1810.0,-824.0,FIFA World Cup qualification,False,True,away_win,2000-10-07,2000
1609.0,1635.0,-26.0,United Arab Emirates Friendship Tournament,False,False,home_win,2000-10-07,2000
1631.0,1449.0,182.0,Friendly,True,False,home_win,2000-10-07,2000
1830.0,1719.0,111.0,FIFA World Cup qualification,False,True,draw,2000-10-07,2000
1714.0,1183.0,531.0,FIFA World Cup qualification,False,True,home_win,2000-10-07,2000
1621.0,1376.0,245.0,African Cup of Nations qualification,False,False,home_win,2000-10-07,2000
1418.0,1692.0,-274.0,African Cup of Nations qualification,False,False,draw,2000-10-07,2000
1615.0,1817.0,-202.0,FIFA World Cup qualification,False,True,draw,2000-10-07,2000
1988.0,1614.0,374.0,FIFA World Cup qualification,False,True,home_win,2000-10-07,2000
1705.0,1647.0,58.0,FIFA World Cup qualification,False,True,home_win,2000-10-08,2000
1698.0,1744.0,-46.0,FIFA World Cup qualification,False,True,home_win,2000-10-08,2000
1360.0,1527.0,-167.0,FIFA World Cup qualification,False,True,away_win,2000-10-08,2000
1652.0,1648.0,4.0,FIFA World Cup qualification,False,True,home_win,2000-10-08,2000
