elo_diff,tournament,neutral,is_world_cup,match_result,date,year
212.0,Friendly,True,False,home_win,2015-01-04,2015
228.0,Friendly,True,False,home_win,2015-01-04,2015
137.0,Friendly,False,False,home_win,2015-01-04,2015
13.0,Friendly,True,False,home_win,2015-01-05,2015
164.0,Friendly,False,False,draw,2015-01-07,2015
156.0,AFC Asian Cup,False,False,home_win,2015-01-09,2015
83.0,Friendly,True,False,home_win,2015-01-09,2015
82.0,Friendly,True,False,home_win,2015-01-10,2015
397.0,Friendly,True,False,home_win,2015-01-10,2015
12.0,Friendly,True,False,draw,2015-01-10,2015
-134.0,AFC Asian Cup,True,False,away_win,2015-01-10,2015
81.0,AFC Asian Cup,True,False,home_win,2015-01-10,2015
107.0,AFC Asian Cup,True,False,home_win,2015-01-10,2015
256.0,AFC Asian Cup,True,False,home_win,2015-01-11,2015
-25.0,Friendly,True,False,away_win,2015-01-11,2015
-116.0,Friendly,False,False,draw,2015-01-11,2015
68.0,AFC Asian Cup,True,False,home_win,2015-01-11,2015
458.0,AFC Asian Cup,True,False,home_win,2015-01-12,2015
78.0,AFC Asian Cup,True,False,away_win,2015-01-12,2015
149.0,AFC Asian Cup,False,False,home_win,2015-01-13,2015
-240.0,Friendly,True,False,away_win,2015-01-13,2015
-114.0,AFC Asian Cup,True,False,away_win,2015-01-13,2015
81.0,Friendly,True,False,home_win,2015-01-13,2015
-38.0,AFC Asian Cup,True,False,home_win,2015-01-14,2015
91.0,AFC Asian Cup,True,False,away_win,2015-01-14,2015
-67.0,Friendly,True,False,away_win,2015-01-14,2015
135.0,Friendly,True,False,home_win,2015-01-15,2015
-168.0,AFC Asian Cup,True,False,away_win,2015-01-15,2015
-156.0,AFC Asian Cup,True,False,away_win,2015-01-15,2015
-287.0,AFC Asian Cup,True,False,away_win,2015-01-16,2015
-52.0,Friendly,True,False,away_win,2015-01-16,2015
-249.0,AFC Asian Cup,True,False,away_win,2015-01-16,2015
-208.0,African Cup of Nations,False,False,draw,2015-01-17,2015
19.0,African Cup of Nations,True,False,away_win,2015-01-17,2015
-473.0,Friendly,True,False,away_win,2015-01-17,2015
7.0,AFC Asian Cup,True,False,home_win,2015-01-17,2015
42.0,AFC Asian Cup,False,False,away_win,2015-01-17,2015
43.0,AFC Asian Cup,True,False,home_win,2015-01-18,2015
80.0,African Cup of Nations,True,False,draw,2015-01-18,2015
172.0,AFC Asian Cup,True,False,home_win,2015-01-18,2015
15.0,African Cup of Nations,True,False,draw,2015-01-18,2015
-52.0,Friendly,True,False,draw,2015-01-19,2015
-143.0,Friendly,True,False,home_win,2015-01-19,2015
93.0,African Cup of Nations,True,False,home_win,2015-01-19,2015
100.0,AFC Asian Cup,True,False,away_win,2015-01-19,2015
93.0,African Cup of Nations,True,False,away_win,2015-01-19,2015
88.0,AFC Asian Cup,True,False,home_win,2015-01-19,2015
209.0,AFC Asian Cup,True,False,home_win,2015-01-20,2015
168.0,African Cup of Nations,True,False,draw,2015-01-20,2015
171.0,AFC Asian Cup,True,False,home_win,2015-01-20,2015
-79.0,African Cup of Nations,True,False,draw,2015-01-20,2015
-320.0,African Cup of Nations,False,False,draw,2015-01-21,2015
93.0,African Cup of Nations,True,False,away_win,2015-01-21,2015
136.0,AFC Asian Cup,False,False,home_win,2015-01-22,2015
56.0,AFC Asian Cup,True,False,home_win,2015-01-22,2015
-114.0,African Cup of Nations,True,False,away_win,2015-01-22,2015
-490.0,Friendly,True,False,draw,2015-01-22,2015
49.0,African Cup of Nations,True,False,draw,2015-01-22,2015
-9.0,African Cup of Nations,True,False,home_win,2015-01-23,2015
212.0,AFC Asian Cup,True,False,draw,2015-01-23,2015
125.0,AFC Asian Cup,True,False,draw,2015-01-23,2015
9.0,African Cup of Nations,True,False,draw,2015-01-23,2015
102.0,African Cup of Nations,True,False,draw,2015-01-24,2015
145.0,African Cup of Nations,True,False,draw,2015-01-24,2015
-112.0,African Cup of Nations,True,False,home_win,2015-01-25,2015
-301.0,African Cup of Nations,False,False,home_win,2015-01-25,2015
34.0,African Cup of Nations,True,False,draw,2015-01-26,2015
-129.0,African Cup of Nations,True,False,draw,2015-01-26,2015
166.0,AFC Asian Cup,True,False,home_win,2015-01-26,2015
84.0,AFC Asian Cup,False,False,home_win,2015-01-27,2015
-102.0,African Cup of Nations,True,False,away_win,2015-01-27,2015
-84.0,African Cup of Nations,True,False,away_win,2015-01-27,2015
-66.0,African Cup of Nations,True,False,away_win,2015-01-28,2015
130.0,Friendly,False,False,home_win,2015-01-28,2015
-23.0,African Cup of Nations,True,False,draw,2015-01-28,2015
89.0,ABCS Tournament,True,False,draw,2015-01-30,2015
-124.0,AFC Asian Cup,True,False,away_win,2015-01-30,2015
121.0,ABCS Tournament,False,False,home_win,2015-01-30,2015
-33.0,African Cup of Nations,True,False,away_win,2015-01-31,2015
-370.0,African Cup of Nations,False,False,home_win,2015-01-31,2015
42.0,AFC Asian Cup,False,False,home_win,2015-01-31,2015
-35.0,ABCS Tournament,True,False,home_win,2015-02-01,2015
174.0,African Cup of Nations,True,False,home_win,2015-02-01,2015
-15.0,African Cup of Nations,True,False,home_win,2015-02-01,2015
245.0,ABCS Tournament,False,False,home_win,2015-02-01,2015
61.0,Friendly,False,False,home_win,2015-02-02,2015
-230.0,African Cup of Nations,True,False,away_win,2015-02-04,2015
-25.0,Friendly,False,False,away_win,2015-02-04,2015
-477.0,African Cup of Nations,False,False,away_win,2015-02-05,2015
-165.0,Friendly,False,False,home_win,2015-02-06,2015
-241.0,African Cup of Nations,False,False,draw,2015-02-07,2015
-6.0,African Cup of Nations,True,False,draw,2015-02-08,2015
118.0,Friendly,False,False,home_win,2015-02-08,2015
552.0,Friendly,False,False,home_win,2015-03-08,2015
-65.0,Friendly,False,False,home_win,2015-03-08,2015
150.0,FIFA World Cup qualification,False,False,home_win,2015-03-12,2015
-140.0,FIFA World Cup qualification,False,False,away_win,2015-03-12,2015
174.0,FIFA World Cup qualification,False,False,home_win,2015-03-12,2015
263.0,FIFA World Cup qualification,True,False,home_win,2015-03-12,2015
-14.0,FIFA World Cup qualification,False,False,away_win,2015-03-12,2015
193.0,Friendly,False,False,home_win,2015-03-15,2015
14.0,FIFA World Cup qualification,False,False,away_win,2015-03-17,2015
-150.0,FIFA World Cup qualification,False,False,draw,2015-03-17,2015
140.0,FIFA World Cup qualification,False,False,home_win,2015-03-17,2015
-174.0,FIFA World Cup qualification,False,False,draw,2015-03-17,2015
483.0,Friendly,False,False,home_win,2015-03-22,2015
456.0,FIFA World Cup qualification,False,False,away_win,2015-03-22,2015
-263.0,FIFA World Cup qualification,True,False,draw,2015-03-23,2015
610.0,FIFA World Cup qualification,False,False,home_win,2015-03-23,2015
357.0,Friendly,False,False,draw,2015-03-25,2015
47.0,Friendly,False,False,home_win,2015-03-25,2015
-113.0,Friendly,False,False,home_win,2015-03-25,2015
-289.0,Friendly,False,False,away_win,2015-03-25,2015
-435.0,Gold Cup qualification,False,False,home_win,2015-03-25,2015
-25.0,Friendly,True,False,home_win,2015-03-25,2015
-394.0,Friendly,False,False,away_win,2015-03-25,2015
-236.0,Friendly,False,False,draw,2015-03-25,2015
200.0,Friendly,False,False,away_win,2015-03-25,2015
279.0,Friendly,False,False,home_win,2015-03-25,2015
-470.0,Friendly,False,False,away_win,2015-03-25,2015
-342.0,FIFA World Cup qualification,False,False,away_win,2015-03-25,2015
244.0,Friendly,False,False,home_win,2015-03-25,2015
-177.0,Friendly,False,False,away_win,2015-03-26,2015
422.0,Friendly,False,False,home_win,2015-03-26,2015
-231.0,Friendly,False,False,away_win,2015-03-26,2015
-456.0,Friendly,False,False,away_win,2015-03-26,2015
244.0,Friendly,True,False,away_win,2015-03-26,2015
130.0,Friendly,False,False,away_win,2015-03-26,2015
117.0,Friendly,False,False,home_win,2015-03-26,2015
408.0,Friendly,False,False,home_win,2015-03-26,2015
263.0,Friendly,False,False,home_win,2015-03-26,2015
-129.0,Friendly,False,False,home_win,2015-03-26,2015
-456.0,FIFA World Cup qualification,False,False,away_win,2015-03-26,2015
290.0,FIFA World Cup qualification,False,False,home_win,2015-03-26,2015
-51.0,Friendly,True,False,home_win,2015-03-27,2015
165.0,Friendly,False,False,draw,2015-03-27,2015
552.0,FIFA World Cup qualification,False,False,home_win,2015-03-27,2015
493.0,UEFA Euro qualification,False,False,home_win,2015-03-27,2015
183.0,Friendly,False,False,home_win,2015-03-27,2015
180.0,Kirin Challenge Cup,False,False,home_win,2015-03-27,2015
-205.0,Friendly,False,False,away_win,2015-03-27,2015
56.0,Friendly,False,False,draw,2015-03-27,2015
-51.0,UEFA Euro qualification,False,False,away_win,2015-03-27,2015
387.0,UEFA Euro qualification,False,False,home_win,2015-03-27,2015
779.0,UEFA Euro qualification,False,False,home_win,2015-03-27,2015
281.0,UEFA Euro qualification,False,False,home_win,2015-03-27,2015
380.0,UEFA Euro qualification,False,False,home_win,2015-03-27,2015
-482.0,UEFA Euro qualification,False,False,away_win,2015-03-27,2015
-782.0,UEFA Euro qualification,False,False,away_win,2015-03-28,2015
93.0,Friendly,True,False,away_win,2015-03-28,2015
477.0,Friendly,True,False,home_win,2015-03-28,2015
191.0,UEFA Euro qualification,False,False,home_win,2015-03-28,2015
450.0,UEFA Euro qualification,False,False,home_win,2015-03-28,2015
-246.0,UEFA Euro qualification,False,False,draw,2015-03-28,2015
192.0,UEFA Euro qualification,False,False,home_win,2015-03-28,2015
246.0,UEFA Euro qualification,False,False,draw,2015-03-28,2015
60.0,Friendly,True,False,home_win,2015-03-28,2015
86.0,UEFA Euro qualification,False,False,away_win,2015-03-28,2015
-176.0,UEFA Euro qualification,False,False,away_win,2015-03-28,2015
-459.0,Friendly,False,False,draw,2015-03-28,2015
-349.0,Friendly,False,False,away_win,2015-03-28,2015
372.0,Friendly,False,False,home_win,2015-03-28,2015
291.0,UEFA Euro qualification,False,False,draw,2015-03-28,2015
290.0,FIFA World Cup qualification,False,False,draw,2015-03-29,2015
86.0,Friendly,False,False,home_win,2015-03-29,2015
-591.0,UEFA Euro qualification,False,False,away_win,2015-03-29,2015
167.0,Friendly,False,False,home_win,2015-03-29,2015
155.0,Friendly,True,False,home_win,2015-03-29,2015
342.0,FIFA World Cup qualification,False,False,home_win,2015-03-29,2015
-610.0,FIFA World Cup qualification,False,False,away_win,2015-03-29,2015
-63.0,UEFA Euro qualification,False,False,home_win,2015-03-29,2015
435.0,Gold Cup qualification,False,False,home_win,2015-03-29,2015
-152.0,UEFA Euro qualification,False,False,draw,2015-03-29,2015
-96.0,Friendly,False,False,away_win,2015-03-29,2015
536.0,UEFA Euro qualification,False,False,home_win,2015-03-29,2015
-53.0,Friendly,False,False,draw,2015-03-29,2015
471.0,Friendly,False,False,draw,2015-03-29,2015
-148.0,FIFA World Cup qualification,False,False,draw,2015-03-29,2015
127.0,Friendly,False,False,home_win,2015-03-29,2015
49.0,Friendly,False,False,draw,2015-03-29,2015
90.0,UEFA Euro qualification,False,False,draw,2015-03-29,2015
203.0,UEFA Euro qualification,False,False,home_win,2015-03-29,2015
-264.0,UEFA Euro qualification,False,False,home_win,2015-03-29,2015
546.0,UEFA Euro qualification,False,False,home_win,2015-03-29,2015
-360.0,Friendly,True,False,away_win,2015-03-30,2015
260.0,Friendly,False,False,home_win,2015-03-30,2015
68.0,Friendly,True,False,draw,2015-03-30,2015
109.0,Friendly,False,False,home_win,2015-03-30,2015
155.0,Friendly,False,False,home_win,2015-03-30,2015
-191.0,Friendly,False,False,draw,2015-03-30,2015
-83.0,Friendly,False,False,home_win,2015-03-30,2015
-140.0,Friendly,False,False,home_win,2015-03-30,2015
-284.0,Friendly,False,False,away_win,2015-03-30,2015
-126.0,Friendly,True,False,away_win,2015-03-30,2015
192.0,Friendly,True,False,home_win,2015-03-31,2015
-117.0,Friendly,False,False,draw,2015-03-31,2015
3.0,Friendly,False,False,draw,2015-03-31,2015
-74.0,Friendly,False,False,draw,2015-03-31,2015
151.0,Friendly,True,False,draw,2015-03-31,2015
-195.0,UEFA Euro qualification,False,False,away_win,2015-03-31,2015
-1.0,Friendly,False,False,draw,2015-03-31,2015
139.0,Friendly,False,False,home_win,2015-03-31,2015
60.0,Friendly,True,False,home_win,2015-03-31,2015
299.0,Friendly,False,False,home_win,2015-03-31,2015
-494.0,Friendly,False,False,away_win,2015-03-31,2015
-216.0,Friendly,False,False,away_win,2015-03-31,2015
136.0,Friendly,False,False,home_win,2015-03-31,2015
432.0,Friendly,False,False,draw,2015-03-31,2015
-100.0,Friendly,False,False,home_win,2015-03-31,2015
-137.0,Friendly,False,False,home_win,2015-03-31,2015
17.0,Friendly,True,False,away_win,2015-03-31,2015
421.0,Friendly,False,False,away_win,2015-03-31,2015
480.0,Friendly,False,False,draw,2015-03-31,2015
-116.0,Friendly,False,False,home_win,2015-03-31,2015
93.0,Friendly,False,False,home_win,2015-03-31,2015
0.0,Friendly,False,False,draw,2015-03-31,2015
340.0,Friendly,False,False,draw,2015-03-31,2015
-552.0,FIFA World Cup qualification,False,False,draw,2015-03-31,2015
-123.0,Friendly,False,False,home_win,2015-03-31,2015
-38.0,Friendly,False,False,home_win,2015-04-15,2015
-3.0,Friendly,False,False,away_win,2015-05-10,2015
168.0,Friendly,False,False,home_win,2015-05-10,2015
-175.0,Friendly,False,False,draw,2015-05-12,2015
178.0,Friendly,False,False,home_win,2015-05-13,2015
171.0,Windward Islands Tournament,True,False,away_win,2015-05-14,2015
-360.0,Friendly,False,False,draw,2015-05-14,2015
-206.0,Windward Islands Tournament,False,False,away_win,2015-05-14,2015
-360.0,Friendly,False,False,draw,2015-05-16,2015
-228.0,Windward Islands Tournament,False,False,away_win,2015-05-16,2015
274.0,COSAFA Cup,True,False,draw,2015-05-17,2015
-299.0,Friendly,False,False,draw,2015-05-17,2015
326.0,COSAFA Cup,True,False,home_win,2015-05-17,2015
83.0,COSAFA Cup,True,False,away_win,2015-05-18,2015
214.0,COSAFA Cup,True,False,away_win,2015-05-18,2015
259.0,COSAFA Cup,True,False,home_win,2015-05-19,2015
-341.0,COSAFA Cup,True,False,away_win,2015-05-19,2015
110.0,COSAFA Cup,True,False,away_win,2015-05-20,2015
-187.0,COSAFA Cup,True,False,home_win,2015-05-20,2015
-209.0,Friendly,False,False,away_win,2015-05-20,2015
-67.0,COSAFA Cup,True,False,home_win,2015-05-21,2015
-15.0,COSAFA Cup,True,False,away_win,2015-05-21,2015
-81.0,COSAFA Cup,True,False,home_win,2015-05-22,2015
52.0,COSAFA Cup,True,False,draw,2015-05-22,2015
313.0,COSAFA Cup,False,False,draw,2015-05-24,2015
-85.0,Friendly,False,False,draw,2015-05-24,2015
187.0,COSAFA Cup,True,False,draw,2015-05-24,2015
103.0,FIFA World Cup qualification,False,False,home_win,2015-05-24,2015
446.0,COSAFA Cup,True,False,away_win,2015-05-25,2015
88.0,COSAFA Cup,True,False,draw,2015-05-25,2015
305.0,COSAFA Cup,False,False,draw,2015-05-27,2015
-221.0,COSAFA Cup,True,False,home_win,2015-05-27,2015
-96.0,COSAFA Cup,True,False,away_win,2015-05-28,2015
38.0,COSAFA Cup,True,False,home_win,2015-05-28,2015
-234.0,Friendly,False,False,away_win,2015-05-29,2015
168.0,COSAFA Cup,True,False,away_win,2015-05-29,2015
-268.0,Friendly,False,False,away_win,2015-05-30,2015
-49.0,COSAFA Cup,True,False,home_win,2015-05-30,2015
-103.0,Friendly,False,False,draw,2015-05-30,2015
215.0,Friendly,False,False,draw,2015-05-30,2015
345.0,Friendly,False,False,home_win,2015-05-30,2015
-107.0,COSAFA Cup,True,False,home_win,2015-05-30,2015
-125.0,Friendly,True,False,away_win,2015-05-31,2015
-158.0,Friendly,True,False,draw,2015-05-31,2015
-139.0,Friendly,False,False,draw,2015-06-02,2015
-81.0,Friendly,False,False,draw,2015-06-02,2015
-116.0,Friendly,False,False,draw,2015-06-03,2015
-158.0,Friendly,False,False,draw,2015-06-03,2015
26.0,Friendly,True,False,draw,2015-06-05,2015
-296.0,Friendly,True,False,home_win,2015-06-05,2015
248.0,Friendly,False,False,home_win,2015-06-05,2015
-438.0,Friendly,False,False,home_win,2015-06-05,2015
121.0,Friendly,False,False,home_win,2015-06-05,2015
111.0,Friendly,False,False,away_win,2015-06-05,2015
-123.0,Friendly,False,False,draw,2015-06-05,2015
156.0,Friendly,False,False,away_win,2015-06-05,2015
116.0,Friendly,False,False,home_win,2015-06-06,2015
282.0,Friendly,True,False,home_win,2015-06-06,2015
425.0,Friendly,False,False,home_win,2015-06-06,2015
-223.0,Friendly,False,False,away_win,2015-06-06,2015
67.0,Friendly,True,False,home_win,2015-06-06,2015
-85.0,Friendly,True,False,away_win,2015-06-06,2015
423.0,Friendly,False,False,home_win,2015-06-06,2015
27.0,Friendly,False,False,draw,2015-06-06,2015
-41.0,Friendly,False,False,draw,2015-06-06,2015
352.0,Friendly,False,False,home_win,2015-06-06,2015
-234.0,Friendly,False,False,home_win,2015-06-06,2015
8.0,Friendly,False,False,draw,2015-06-06,2015
-221.0,Friendly,False,False,draw,2015-06-07,2015
247.0,Friendly,False,False,home_win,2015-06-07,2015
654.0,Friendly,False,False,home_win,2015-06-07,2015
-115.0,Friendly,False,False,away_win,2015-06-07,2015
66.0,Friendly,False,False,away_win,2015-06-07,2015
256.0,Friendly,False,False,home_win,2015-06-07,2015
77.0,Friendly,False,False,home_win,2015-06-07,2015
286.0,Friendly,True,False,home_win,2015-06-07,2015
-127.0,FIFA World Cup qualification,False,False,home_win,2015-06-07,2015
334.0,Friendly,False,False,home_win,2015-06-08,2015
88.0,Friendly,False,False,home_win,2015-06-08,2015
208.0,Friendly,False,False,home_win,2015-06-08,2015
-189.0,Friendly,False,False,home_win,2015-06-08,2015
26.0,Friendly,False,False,home_win,2015-06-08,2015
-212.0,Friendly,False,False,draw,2015-06-08,2015
-164.0,Friendly,True,False,draw,2015-06-09,2015
216.0,Friendly,False,False,away_win,2015-06-09,2015
-327.0,Friendly,True,False,away_win,2015-06-09,2015
112.0,Friendly,False,False,draw,2015-06-09,2015
239.0,Friendly,False,False,away_win,2015-06-10,2015
-322.0,FIFA World Cup qualification,False,False,draw,2015-06-10,2015
-180.0,FIFA World Cup qualification,False,False,away_win,2015-06-10,2015
447.0,Friendly,False,False,home_win,2015-06-10,2015
250.0,FIFA World Cup qualification,False,False,away_win,2015-06-10,2015
2.0,FIFA World Cup qualification,False,False,draw,2015-06-10,2015
667.0,Friendly,False,False,home_win,2015-06-10,2015
42.0,Friendly,True,False,home_win,2015-06-11,2015
30.0,FIFA World Cup qualification,False,False,away_win,2015-06-11,2015
249.0,Kirin Challenge Cup,False,False,home_win,2015-06-11,2015
-630.0,FIFA World Cup qualification,False,False,home_win,2015-06-11,2015
-176.0,FIFA World Cup qualification,False,False,away_win,2015-06-11,2015
132.0,Copa América,False,False,home_win,2015-06-11,2015
-444.0,FIFA World Cup qualification,False,False,away_win,2015-06-11,2015
-215.0,FIFA World Cup qualification,False,False,draw,2015-06-11,2015
-374.0,FIFA World Cup qualification,True,False,away_win,2015-06-11,2015
-496.0,FIFA World Cup qualification,False,False,away_win,2015-06-11,2015
147.0,FIFA World Cup qualification,False,False,home_win,2015-06-11,2015
-501.0,FIFA World Cup qualification,False,False,away_win,2015-06-11,2015
490.0,FIFA World Cup qualification,False,False,home_win,2015-06-11,2015
-189.0,FIFA World Cup qualification,False,False,away_win,2015-06-11,2015
-408.0,FIFA World Cup qualification,False,False,away_win,2015-06-11,2015
-264.0,FIFA World Cup qualification,True,False,away_win,2015-06-11,2015
-379.0,FIFA World Cup qualification,False,False,draw,2015-06-11,2015
-346.0,FIFA World Cup qualification,False,False,away_win,2015-06-11,2015
237.0,Friendly,False,False,home_win,2015-06-11,2015
-260.0,FIFA World Cup qualification,False,False,home_win,2015-06-11,2015
-102.0,Friendly,False,False,away_win,2015-06-11,2015
-347.0,UEFA Euro qualification,False,False,away_win,2015-06-12,2015
-388.0,UEFA Euro qualification,False,False,away_win,2015-06-12,2015
139.0,UEFA Euro qualification,False,False,home_win,2015-06-12,2015
-126.0,UEFA Euro qualification,False,False,draw,2015-06-12,2015
324.0,African Cup of Nations qualification,True,False,away_win,2015-06-12,2015
-187.0,UEFA Euro qualification,False,False,home_win,2015-06-12,2015
353.0,FIFA World Cup qualification,False,False,draw,2015-06-12,2015
-521.0,UEFA Euro qualification,False,False,away_win,2015-06-12,2015
13.0,African Cup of Nations qualification,False,False,home_win,2015-06-12,2015
172.0,UEFA Euro qualification,False,False,draw,2015-06-12,2015
-281.0,UEFA Euro qualification,False,False,home_win,2015-06-12,2015
-133.0,FIFA World Cup qualification,False,False,home_win,2015-06-12,2015
784.0,African Cup of Nations qualification,False,False,home_win,2015-06-12,2015
-435.0,UEFA Euro qualification,False,False,away_win,2015-06-12,2015
273.0,Copa América,True,False,draw,2015-06-12,2015
6.0,UEFA Euro qualification,False,False,home_win,2015-06-13,2015
701.0,African Cup of Nations qualification,False,False,home_win,2015-06-13,2015
-342.0,UEFA Euro qualification,False,False,away_win,2015-06-13,2015
325.0,Copa América,True,False,draw,2015-06-13,2015
-375.0,Friendly,False,False,home_win,2015-06-13,2015
691.0,African Cup of Nations qualification,False,False,home_win,2015-06-13,2015
-658.0,UEFA Euro qualification,False,False,home_win,2015-06-13,2015
-5.0,UEFA Euro qualification,False,False,away_win,2015-06-13,2015
197.0,African Cup of Nations qualification,False,False,home_win,2015-06-13,2015
406.0,African Cup of Nations qualification,False,False,home_win,2015-06-13,2015
259.0,African Cup of Nations qualification,False,False,draw,2015-06-13,2015
259.0,African Cup of Nations qualification,False,False,draw,2015-06-13,2015
14.0,UEFA Euro qualification,False,False,draw,2015-06-13,2015
166.0,African Cup of Nations qualification,False,False,home_win,2015-06-13,2015
375.0,Copa América,True,False,home_win,2015-06-13,2015
338.0,African Cup of Nations qualification,False,False,home_win,2015-06-13,2015
127.0,UEFA Euro qualification,False,False,home_win,2015-06-13,2015
-299.0,UEFA Euro qualification,False,False,draw,2015-06-13,2015
-48.0,African Cup of Nations qualification,False,False,away_win,2015-06-13,2015
-934.0,UEFA Euro qualification,True,False,away_win,2015-06-13,2015
-514.0,UEFA Euro qualification,False,False,away_win,2015-06-14,2015
405.0,Copa América,True,False,home_win,2015-06-14,2015
454.0,African Cup of Nations qualification,False,False,home_win,2015-06-14,2015
223.0,Copa América,True,False,away_win,2015-06-14,2015
38.0,African Cup of Nations qualification,False,False,draw,2015-06-14,2015
586.0,UEFA Euro qualification,False,False,home_win,2015-06-14,2015
322.0,FIFA World Cup qualification,False,False,draw,2015-06-14,2015
370.0,African Cup of Nations qualification,False,False,home_win,2015-06-14,2015
-150.0,African Cup of Nations qualification,False,False,draw,2015-06-14,2015
-170.0,Friendly,False,False,draw,2015-06-14,2015
180.0,FIFA World Cup qualification,False,False,away_win,2015-06-14,2015
210.0,African Cup of Nations qualification,False,False,home_win,2015-06-14,2015
667.0,African Cup of Nations qualification,False,False,home_win,2015-06-14,2015
-407.0,UEFA Euro qualification,False,False,away_win,2015-06-14,2015
-2.0,African Cup of Nations qualification,False,False,home_win,2015-06-14,2015
183.0,UEFA Euro qualification,False,False,away_win,2015-06-14,2015
67.0,UEFA Euro qualification,False,False,home_win,2015-06-14,2015
-273.0,UEFA Euro qualification,False,False,away_win,2015-06-14,2015
7.0,African Cup of Nations qualification,False,False,home_win,2015-06-14,2015
-2.0,FIFA World Cup qualification,False,False,draw,2015-06-14,2015
180.0,UEFA Euro qualification,False,False,home_win,2015-06-14,2015
604.0,UEFA Euro qualification,False,False,home_win,2015-06-14,2015
-30.0,FIFA World Cup qualification,False,False,home_win,2015-06-14,2015
250.0,FIFA World Cup qualification,False,False,home_win,2015-06-14,2015
47.0,African Cup of Nations qualification,False,False,away_win,2015-06-14,2015
170.0,African Cup of Nations qualification,False,False,home_win,2015-06-14,2015
174.0,African Cup of Nations qualification,False,False,home_win,2015-06-14,2015
233.0,Copa América,True,False,away_win,2015-06-15,2015
-353.0,FIFA World Cup qualification,False,False,away_win,2015-06-15,2015
92.0,Copa América,False,False,draw,2015-06-15,2015
546.0,FIFA World Cup qualification,False,False,draw,2015-06-16,2015
145.0,Copa América,True,False,home_win,2015-06-16,2015
-174.0,FIFA World Cup qualification,False,False,home_win,2015-06-16,2015
-611.0,FIFA World Cup qualification,True,False,away_win,2015-06-16,2015
-315.0,FIFA World Cup qualification,False,False,away_win,2015-06-16,2015
-963.0,FIFA World Cup qualification,True,False,away_win,2015-06-16,2015
133.0,FIFA World Cup qualification,False,False,home_win,2015-06-16,2015
-292.0,FIFA World Cup qualification,False,False,home_win,2015-06-16,2015
88.0,FIFA World Cup qualification,False,False,home_win,2015-06-16,2015
1.0,Friendly,True,False,away_win,2015-06-16,2015
-297.0,FIFA World Cup qualification,False,False,draw,2015-06-16,2015
408.0,FIFA World Cup qualification,False,False,home_win,2015-06-16,2015
-523.0,FIFA World Cup qualification,False,False,away_win,2015-06-16,2015
-140.0,FIFA World Cup qualification,False,False,away_win,2015-06-16,2015
195.0,Copa América,True,False,home_win,2015-06-16,2015
-218.0,Friendly,False,False,draw,2015-06-16,2015
185.0,Friendly,False,False,home_win,2015-06-16,2015
127.0,FIFA World Cup qualification,False,False,away_win,2015-06-16,2015
-311.0,FIFA World Cup qualification,False,False,draw,2015-06-16,2015
-24.0,FIFA World Cup qualification,True,False,away_win,2015-06-16,2015
-567.0,FIFA World Cup qualification,False,False,away_win,2015-06-16,2015
379.0,FIFA World Cup qualification,False,False,home_win,2015-06-16,2015
-597.0,FIFA World Cup qualification,False,False,away_win,2015-06-16,2015
75.0,Friendly,False,False,home_win,2015-06-16,2015
199.0,Copa América,True,False,away_win,2015-06-17,2015
17.0,Copa América,True,False,home_win,2015-06-18,2015
365.0,Copa América,False,False,home_win,2015-06-19,2015
40.0,Copa América,True,False,away_win,2015-06-19,2015
520.0,Copa América,True,False,home_win,2015-06-20,2015
180.0,Copa América,True,False,draw,2015-06-20,2015
422.0,Copa América,True,False,home_win,2015-06-21,2015
206.0,Copa América,True,False,draw,2015-06-21,2015
85.0,Copa América,False,False,home_win,2015-06-24,2015
-115.0,Copa América,True,False,away_win,2015-06-25,2015
104.0,Copa América,True,False,draw,2015-06-26,2015
420.0,Copa América,True,False,draw,2015-06-27,2015
19.0,Friendly,True,False,draw,2015-06-27,2015
250.0,Copa América,False,False,home_win,2015-06-29,2015
325.0,Copa América,True,False,home_win,2015-06-30,2015
-200.0,Friendly,True,False,draw,2015-07-01,2015
15.0,Copa América,True,False,home_win,2015-07-03,2015
-60.0,Copa América,False,False,draw,2015-07-04,2015
-158.0,Friendly,False,False,home_win,2015-07-06,2015
301.0,Gold Cup,True,False,draw,2015-07-07,2015
162.0,Gold Cup,False,False,home_win,2015-07-07,2015
349.0,Gold Cup,True,False,draw,2015-07-08,2015
71.0,Gold Cup,True,False,draw,2015-07-08,2015
477.0,Gold Cup,True,False,home_win,2015-07-09,2015
-16.0,Gold Cup,True,False,home_win,2015-07-09,2015
-44.0,Gold Cup,True,False,draw,2015-07-10,2015
419.0,Gold Cup,False,False,home_win,2015-07-10,2015
306.0,Gold Cup,True,False,draw,2015-07-11,2015
28.0,Gold Cup,True,False,home_win,2015-07-11,2015
-345.0,Gold Cup,True,False,draw,2015-07-12,2015
116.0,Gold Cup,True,False,home_win,2015-07-12,2015
257.0,Gold Cup,True,False,away_win,2015-07-13,2015
118.0,Gold Cup,False,False,draw,2015-07-13,2015
-377.0,Gold Cup,False,False,draw,2015-07-14,2015
-43.0,Gold Cup,True,False,home_win,2015-07-14,2015
132.0,Gold Cup,True,False,away_win,2015-07-15,2015
-361.0,Gold Cup,True,False,draw,2015-07-15,2015
-89.0,Gold Cup,True,False,away_win,2015-07-18,2015
